Fitness,Label,Xt1,Xt2,Xt3,Xv1,Xv2,Xv3,Vv1,Vv2,Vv3,Vt1,Vt2,Vt3,r
-0.998827871,0,-49.16086125,54.6846133,81.91391929,68.67976679,-10.22003913,-70.05590949,26.66137448,77.69801178,69.56779413,-19.18996664,-39.65450518,-85.96906827,14.6355349
-0.998099076,0,-60.17367666,-21.00074594,-77.77314062,-10.74343084,-65.69360703,-90.21032576,-18.46387697,-8.830615962,-1.99958441,83.31482592,14.02376649,-48.8990085,42.38263377
-0.998974883,0,-5.426435049,48.93690946,-71.71870394,62.67804516,-14.48293213,51.96627547,64.71960696,39.08769518,-79.49591384,-35.32625652,22.10597965,76.76451105,84.09695304
0.654009455,1,83.39699929,96.18682671,25.62375455,-91.0651679,11.73339277,49.74348026,-46.59340652,89.78159283,-69.47323131,-9.016173014,56.74567557,-95.68413811,74.05869645
-0.999971614,0,-24.67536895,67.20205517,-95.00823669,88.23692918,-20.73651258,-90.74212269,1.42551212,27.70863303,71.00604053,-24.09850419,96.44284275,60.19330965,93.87226004
0.726987004,1,91.16029642,13.61774022,-86.20588899,-26.13814726,44.65764995,11.11896529,54.69021469,-91.3225974,90.62949763,-85.08862969,-21.90282809,-14.1394002,87.96636717
-0.999861405,0,3.608988906,-44.83543407,-15.84384093,-14.32234962,52.11175038,-43.546961,68.40771985,25.9192934,48.07828748,-72.28363353,-17.28176086,14.46212158,42.47789473
0.885343963,1,30.94875802,40.47090377,-2.622557915,-19.65781909,13.54749975,-8.843018296,-30.73379002,73.22768563,1.846778761,-21.54397327,-47.29079147,45.47450567,74.19617413
-0.999954224,0,90.24361941,56.79926532,-32.47364895,-21.05489731,-13.36046828,-95.92962561,-2.097469654,45.33375389,38.67811908,82.81030289,-82.39123568,24.38935773,73.90982164
-0.999813649,0,-31.64070732,-37.49692674,56.35555865,27.14628762,65.9288043,-21.50696795,56.3286039,26.06123093,62.90660317,54.63273859,98.95977973,-30.60893325,36.6347602
-0.481636933,0,24.8846489,-13.04649731,14.26502471,-51.1760966,-21.82452786,-57.95335669,-39.34843493,-7.492328225,22.67418482,35.71250877,6.861804626,7.699993893,0.662101933
-0.99976493,0,-1.321409641,4.263227193,-49.05117938,12.22838279,21.59896535,-88.67289022,99.67493673,95.19558715,-45.46815349,-57.4873438,51.62139133,25.23570273,91.01578429
-0.999972762,0,-13.01580672,98.68116711,38.23069086,-55.81864643,78.78814364,-8.322259624,83.22727977,-54.50213526,10.59723501,93.98475146,-27.14913866,-80.40361775,95.80736639
0.716631374,1,24.4074927,-84.91545033,66.86593699,41.15249994,-20.30873638,-31.11633562,-58.14407859,85.90321547,-67.63963596,-47.73396876,36.59346053,14.34666149,7.084552015
-0.983241041,0,-84.72481138,31.37321088,-16.19716805,79.44895748,-55.88667434,-83.52614216,-69.88024776,12.71295482,-57.71509649,-54.41245588,88.46043352,12.75592823,25.00965481
-0.999168554,0,86.8098465,43.35331297,-23.08575604,-52.86753234,-1.74944188,-95.58189785,99.95000087,34.40821245,-73.40110504,58.93035423,-74.32531178,-81.4916954,71.63143308
0.669413421,1,80.70159244,75.41901073,-25.0900607,19.20994751,90.11028551,-94.21507808,-75.51477773,23.17679175,67.16459859,-46.97334766,-63.03431343,-69.96380793,86.01837247
-0.993469313,0,34.20602594,46.55202986,-94.74101844,52.00121264,43.75602685,45.89302907,11.24519755,-40.55607307,-32.51976011,49.41616765,72.35707596,-68.14509303,32.38547482
-0.977609245,0,-13.66847387,52.18785166,-65.27947745,2.257217834,91.08235499,35.09347479,64.55003077,-16.68327581,-13.97825509,45.01197783,78.06306107,-76.35772985,16.76149876
0.808223049,1,-36.87639978,61.87036576,79.69024599,77.80420626,62.43536867,-21.95538069,-51.42421695,59.19839785,-78.32475475,-75.16549459,67.35950703,-43.756222,4.459427864
-0.963289116,0,54.04217621,-91.28466493,-58.1385951,-85.96328777,2.314276461,-67.85185922,12.99697129,-91.46242381,-76.82488582,-20.68681103,48.14663369,48.60026129,59.39604376
0.768365899,1,50.46537957,-6.131776618,5.441748617,84.28607075,-48.35696282,-25.41289228,63.15101533,74.10603317,-26.53550676,35.13419099,-21.57333043,-22.51662657,1.49517833
-0.999914959,0,90.60075273,-6.173209266,25.35608106,38.692891,-41.79130004,-76.03562299,27.24396667,-66.57301314,29.99655432,-39.05378099,-96.77494153,-50.25449145,54.22297883
-0.999823072,0,32.8837152,-11.80748285,-68.21545878,20.47313861,-86.49650399,-76.06205769,96.62594394,-45.38616041,25.94396606,-91.76117808,91.88173345,27.12595924,37.60471628
-0.999872594,0,40.65964387,97.87658943,-87.81463806,-5.627885724,-24.95381431,95.25471104,67.19458742,24.75677787,9.466985685,-54.97465878,-17.43438945,79.27432494,44.30689922
0.092969254,1,15.26250322,47.74107248,40.01703775,8.176008573,19.06711254,24.74174508,-31.3829911,-30.3510233,-40.63313437,45.94445863,-63.29484537,50.92011113,92.01369404
-0.995899036,0,28.2597984,31.04958061,-95.9622682,-4.10105364,32.10713367,-72.15155983,-87.32481132,-22.01248831,-72.76857025,-18.66067204,50.13230821,44.58161585,68.45745022
0.561937134,1,92.87094673,95.20676269,-6.114147349,22.01037297,-80.46696365,60.96812982,60.26167394,-48.43741154,-56.11379098,26.37168377,60.19267892,80.86691281,62.56433102
-0.999951473,0,-27.10855676,-45.11938979,32.83727219,-66.86416535,83.16268966,0.190327086,-1.402455457,-23.92722079,97.67088279,85.02240669,38.16675525,92.13929005,71.7814314
-0.999906536,0,15.54481025,27.7619335,48.36164148,-98.18137297,-55.4894734,32.63778471,-52.57221791,-4.892425196,57.09609884,82.00025487,53.4882313,51.62044066,51.72867944
-0.998824177,0,99.96154435,40.28934229,-79.33197737,-14.08741253,32.17571557,-6.198123528,-78.08779068,57.60098879,-51.52611717,27.833195,5.170702959,30.40404318,37.34014426
-0.998273336,0,-29.59784615,4.305351353,76.32838292,65.34451526,-65.23738874,36.53527969,-17.75434385,32.20962024,23.03538071,-71.18825976,-69.57142981,75.48678792,12.03021221
-0.977490104,0,42.68103746,-26.10697004,13.25543842,34.97917386,98.78218663,-38.38108932,95.26201007,-37.81679526,5.957633581,24.59883547,-31.57716505,52.64070455,3.449480755
-0.996222347,0,-36.98217716,59.75100138,82.49888123,-64.80961396,8.179539222,-58.5400925,4.626264886,-95.73515704,6.684948965,-74.01288751,-20.22502601,94.16857882,8.176867869
0.742531186,1,91.6316821,86.80853982,40.94512998,48.72726273,36.61693412,-49.9308823,-56.39476067,47.32187203,61.74469577,42.30023198,83.79293909,-17.39345704,97.27531698
0.561629549,1,35.33294893,-64.44565997,-1.667595125,-58.75748673,-48.77116484,45.74499454,35.5368751,27.08548932,-93.06570121,95.05167407,77.7993055,-62.56665715,73.52033545
0.838800413,1,-14.65261609,31.06597712,-34.18994823,32.42107034,-77.3188085,58.52073656,-32.76340385,-41.55744862,2.24495622,-88.67588288,-76.80145752,-3.031361474,54.68725713
-0.99976948,0,42.40926841,-30.37259381,-35.70513199,29.70631416,58.2903011,-6.545441755,-87.26344267,16.98718359,-22.45674565,-36.3163742,-39.18144534,-87.47967375,89.82233957
-0.999878007,0,71.59073545,68.90202015,31.56497866,92.92910087,92.05320605,47.31248018,-74.62206889,-81.56610683,71.01290093,94.74610125,12.11041938,-94.9792382,45.28588093
-0.885960131,0,-28.00933869,-98.37402856,8.701691264,77.68658513,-65.46401606,30.41974996,-41.85501527,-56.48267105,-89.30541859,93.38068013,62.41626067,87.30101503,10.36156337
-0.999967033,0,-87.58363382,-70.82180025,-84.19263632,-8.920858759,-5.93651538,-74.10112471,-80.3033343,-13.25737865,85.56287559,38.65257356,-78.05052551,-2.582995173,87.08953794
-0.998258674,0,88.45366517,-82.63830956,-9.754128272,-26.73392482,54.74198101,48.93103365,-54.33160667,-85.53147572,-27.1923432,79.22111059,-51.11680528,80.9690238,76.90869665
-0.999774794,0,70.118878,87.61293355,69.99960707,-11.16509404,79.03007849,14.35550499,79.36629871,-86.55161863,-45.06324803,74.00235934,1.988789204,22.14010528,59.97619748
-0.996561805,0,60.2989506,-7.594634333,-44.23898802,-6.091065217,-6.850411675,89.43618053,-70.36123607,-33.54320006,-18.81517384,7.184990072,81.57984003,41.28411455,38.65535417
0.185824021,1,25.30074658,-5.501945556,90.30313778,49.54712373,-35.08453407,-27.44672327,4.158278894,95.34793444,-25.17970154,-98.28908887,4.884836137,4.986837342,95.60419553
-0.985702691,0,12.51115319,-68.50650514,-37.41495384,-79.22109908,-28.00491254,71.34256367,-3.617370412,-22.18405432,-82.59939913,-76.09469279,-54.06481741,30.57294952,13.41543601
-0.999415583,0,43.41736814,8.560051394,67.69886791,68.78623591,92.67715254,-67.33896971,84.82507282,-1.679906355,-10.18320478,50.05732975,-87.92074581,-27.71126508,20.93962022
-0.999897953,0,-72.43355364,95.29009898,-89.00697591,62.785431,-47.17891893,-76.20420029,-73.71218069,92.57937976,40.27608197,-26.63845473,-51.72993944,90.34109972,49.57127942
0.350547203,1,-79.89175628,-87.70555839,-50.42770241,16.49271662,42.2998723,-37.81374641,-43.20892137,2.325432251,-13.25453458,31.57025927,-30.50386134,21.08953805,84.96514973
0.069962344,1,-7.131217564,0.741598958,-64.69970156,-62.42095153,55.0000446,-42.41274546,66.78697761,-20.66077309,-44.07662961,-61.90167992,43.40332429,-67.29091465,88.10077508
0.619457075,1,-17.00595474,77.03220078,-74.16746853,-39.67737066,-21.2664566,76.85192327,-78.55294445,5.810486188,-89.6833219,-6.438345221,33.80867811,57.33910403,87.16629668
-0.997909208,0,13.61255666,84.02990486,-74.95022438,44.31342632,-91.64262078,-92.96648682,11.3749886,-33.13945274,-12.23222127,-85.87338514,6.00375757,-28.63913195,69.37799183
-0.999972133,0,26.88352246,57.49107594,71.90509669,-22.75735895,-55.59350477,61.87218153,52.79255722,56.47203707,60.46739411,12.92098137,-25.2162162,34.70162312,94.72815762
-0.86065174,0,-30.25317222,-78.03724462,98.9455926,16.0573808,58.47393806,-13.65018688,-47.93687064,22.81622857,-75.60678002,5.62443945,0.100210066,-69.49956176,8.19304574
-0.99951757,0,21.16386558,-68.81092443,-51.15634273,-7.032676414,-65.14626441,-61.28249197,10.37267614,33.31967101,-35.6506372,-49.07975932,27.23722003,15.36456682,92.28025216
-0.999872981,0,-98.59790774,97.6041771,28.44934901,-79.98528003,68.92052472,29.37900746,-59.23179887,-23.33313204,76.72974653,60.80578295,-62.59019092,59.74979937,44.37339205
-0.993428868,0,61.31686203,-38.22646257,-12.75838713,-38.35323,46.68085156,-84.1368878,-88.3552786,57.83178986,74.59384961,-72.99915665,6.244970613,40.52909522,6.283874844
0.366236623,1,39.65343667,21.23232297,41.77113595,-82.45495345,84.33264722,51.20681903,17.21781056,-59.23159415,34.97396341,81.56458591,9.070217652,-82.64070774,0.588869724
-0.998583656,0,64.29467129,10.64627166,-39.25583556,-62.47671057,33.90025463,-0.827463773,-54.30745926,53.94138039,73.47695357,50.50040333,8.851234039,-84.145631,13.31860572
0.868676148,1,-68.01713139,-99.41013372,92.13371983,25.92746994,-92.09160447,-28.70062249,32.90124929,82.13284898,-95.32472102,-93.34179339,58.30345649,-0.966064067,0.918979066
-0.999952121,0,88.96345865,-69.9283112,24.97696178,95.34756926,97.15135396,-84.49552454,-9.57591274,-2.177478139,95.74758872,17.14221161,46.41842302,94.9957301,72.26738007
-0.999450059,0,-46.46023448,29.56152367,4.657427578,-36.82141216,89.41655772,10.824117,8.606966423,39.83319408,98.73054424,30.92738338,75.15373785,-41.32565374,21.34259864
-0.998661313,0,23.89823689,-93.08753194,-36.80197151,-8.046044237,-12.95568015,-51.31405868,71.00392366,-89.62813776,-74.37728119,-1.155585207,-66.59975166,-35.14115567,55.68837515
-0.999948377,0,-8.583622471,67.11730922,-96.63861363,8.90157295,-73.84888461,84.16991423,-78.69634056,-96.56474874,83.85232271,-50.57069494,37.74937839,-36.89963894,69.60514539
-0.99966057,0,-66.14105874,-0.242616291,-73.81312259,-54.16897724,-60.00687518,-67.3232231,-10.58179424,-20.40504154,19.17474324,69.24827,7.303760734,-44.83459377,27.13614331
-0.999643603,0,-10.11405139,-77.54767862,-40.54220926,98.86163915,-40.50815991,-6.633415042,-66.66881073,10.3954719,6.608210969,-32.172085,31.08749917,-0.419786092,26.50250992
-0.997730507,0,64.8155079,-52.89038075,-48.05542068,34.25747168,-14.67886568,-25.47042352,10.86856259,-95.51093839,-5.911302925,64.74559369,94.01369678,-58.99613485,27.3988304
-0.992238231,0,-28.60246571,72.44106379,-83.1499025,12.68707771,-31.80166532,23.79873671,-29.34927817,77.59197805,-25.73412223,88.26365219,-26.14093823,-25.0892769,31.02713807
0.493969418,1,0.985573046,17.23883915,-62.70703161,28.56958698,-69.43587146,-25.83198369,29.33838711,-40.50070957,-60.53591607,-49.82397805,-23.38086365,21.85326016,79.91212302
-0.869379943,0,14.21892642,52.83052005,30.81301273,-96.44259715,-99.03222945,-94.23509272,38.25019771,36.72098574,-25.99475382,-3.279268867,86.73293096,-23.44016762,9.771843659
-0.999868492,0,87.42146761,-0.990439061,7.438587839,25.73528362,10.02716419,48.26072958,-66.17099062,15.93408881,45.26683516,-21.57760915,87.85652147,-48.8152009,43.60546499
-0.999286119,0,68.63960547,-60.09017396,47.77558786,9.518531091,88.274387,-72.40514646,-34.00236717,18.76838055,-39.99761149,69.47490014,27.99841038,-44.14915477,88.51949665
-0.99949646,0,23.77343223,-83.6741019,41.7523654,-46.08731848,92.35099175,41.09801579,-63.38281845,12.49220202,-71.95078426,-34.32489087,-37.62314007,35.26390003,88.31998855
-0.999935993,0,79.73711424,-46.62356273,-83.38244443,36.24094814,73.84366895,2.074249348,48.7938399,-8.874125066,11.43973142,10.92188605,95.62865916,37.18088986,62.49695903
-0.999480198,0,14.2640009,-11.6089863,-52.59422212,-85.4604279,-93.76083366,55.73800518,-70.33122597,-11.89209583,72.06325758,-65.8955635,38.98593333,40.36378636,21.94910208
-0.995758802,0,-55.60129921,55.5464837,-99.15255617,87.79545442,41.29045492,11.20793034,-31.15982039,24.67688409,-76.27943267,94.65263276,52.91174499,26.66711503,63.45517319
-0.992632708,0,89.04491693,26.54872495,-88.64448185,-69.17907478,-44.61641598,-78.16976976,55.55370969,5.354015318,63.98528195,74.372364,36.09895132,38.00463302,5.864717393
-0.999556526,0,62.96111411,-34.22498897,-97.84627668,-50.12224749,-95.29523675,70.95017415,-79.76279061,-7.470382605,-63.9325423,-36.27711444,14.60411343,36.75507815,76.9392902
-0.999208455,0,-20.26450759,-86.72086986,-24.88562999,33.07214606,52.28932168,-25.45354915,35.61812836,-15.32775549,62.18542405,54.81430679,27.32509567,28.59833184,17.77958203
-0.998348566,0,-85.74236005,54.03333438,96.30606738,-26.01177036,77.55715521,49.11537177,21.55586229,-52.95203918,-53.74979389,-44.72984115,-36.90155556,-67.91765938,75.94522065
-0.998111623,0,-66.98406302,4.86156228,-12.21890161,92.46598573,32.7594672,-98.10860031,2.006937965,7.709373281,-83.79759275,0.402964074,27.26093352,4.903337291,49.34949635
-0.999941521,0,47.7866412,-3.893073324,-36.17599668,65.78653927,69.87620108,73.83806384,-96.96870884,50.02460871,7.248805879,36.51789449,-33.3957027,-92.69949556,65.39120695
-0.984336122,0,-84.38475233,25.11603651,-0.433183034,-26.46707068,-3.3701532,95.05108234,-86.10843813,-12.80206826,25.38827545,44.81498782,16.91406307,80.95930319,4.065825983
-0.999974314,0,40.9534877,10.34503277,50.88423899,-65.3353773,62.72224429,-71.83283738,95.26611935,-87.70260892,73.24557729,97.27490292,39.55693691,-77.52367607,98.66699393
0.55644797,1,-3.611458192,-35.68088583,-23.83930291,0.098150825,26.54388266,-41.67980526,54.95049008,77.16399707,-17.7612424,-32.46431533,-69.09666794,-24.95942545,99.53708734
0.879449797,1,44.16544021,43.63051545,-21.53747653,7.858982022,46.2541152,-2.590613029,29.33691916,-45.33207576,28.2891248,96.93053486,92.26222247,-44.80252832,98.0222032
-0.99967157,0,-38.50317701,81.85472763,5.7307559,-21.76055194,35.40530388,59.87982179,-31.45317779,-87.0330534,-47.82052028,-27.98546629,25.09830644,95.61846958,89.69024902
-0.999349228,0,68.95429582,-92.42905862,77.50634213,-99.25351069,-71.65779643,3.42895523,-42.34513551,-59.94993279,-99.1665895,-45.61830371,-76.19280079,22.30856623,90.16726071
-0.999837302,0,-70.12574507,12.10456563,6.685640357,33.34046615,-8.967803299,-46.1942501,1.584019522,-36.41284653,53.05668481,-26.48844688,-6.381996325,-37.89437552,39.20501354
-0.999661453,0,68.87041113,20.69310182,-45.55522804,-40.5799585,37.51975135,-52.15459048,-52.11859845,80.97912453,20.40559238,40.2920393,49.96853513,-20.89308842,27.19089439
-0.967284272,0,-72.22691771,-25.34897129,-89.39968386,-7.462249836,-8.763870322,-56.44292009,-87.57197277,22.57222228,-76.53198426,33.01921395,86.64405902,94.01802136,41.93179988
-0.999876059,0,43.41706434,-14.92571933,22.6684907,-17.47169288,-41.29679538,53.16002399,-72.83233116,-8.229069424,92.61855674,18.70173008,13.25709858,-76.52867857,44.92454092
-0.999742846,0,0.603179242,25.45089778,-97.98706265,71.05483003,16.43190824,54.04449532,75.95020274,-87.00068936,-61.87546288,56.2498525,89.00435139,33.01722057,68.97195282
-0.999458552,0,-58.43971606,36.2328393,-34.26094908,-70.16924581,95.93357391,15.2025985,-65.39523356,-59.49730392,-97.82525474,-60.34345917,-48.01772326,59.11388579,56.60057475
-0.997846068,0,-61.01574548,-98.24836851,-13.74400807,-51.31600148,86.17894489,-37.77037253,75.55027519,-91.18818474,-15.18430514,52.81553931,-89.36835092,-29.74666433,25.33678568
-0.999962921,0,-91.24689642,-11.56410352,-9.861301906,47.44295438,-27.51580741,-29.25968232,-47.63365533,43.15779563,69.37383363,-34.09134237,40.98622344,23.06394811,82.1192515
-0.999967661,0,-43.58262082,85.6325181,-97.56908628,-41.46847707,-43.71900292,-73.45876951,93.31301592,90.78280357,66.67421255,28.01952458,-88.03006468,30.72815646,87.93911938
-0.9999479,0,72.0453841,-69.62213098,23.63853191,-86.03626774,-71.95294254,-79.36811156,-48.8027451,-70.32491792,69.45287407,82.23889341,64.56274245,-21.48058089,69.27807651
-0.998698942,0,43.4215601,12.49581826,85.57364216,-65.9996692,23.28000811,-36.36287761,6.385435089,20.18203115,74.14452409,-42.60607685,-83.69240096,38.28497722,13.87382046
-0.999949136,0,78.29515982,-34.07754396,89.67786787,-8.654675482,33.53999988,10.30102608,-61.41588132,-36.04212569,50.84219797,14.41869459,-95.32211083,0.222660453,70.11532847
-0.999940554,0,5.209120682,33.60705055,28.54876078,-38.74102835,90.81496423,-11.95634827,87.93689418,-93.86843873,64.30327783,66.23495475,-34.45634415,36.45712947,64.86772141
-0.984996208,0,54.64286501,-2.511684674,-14.58390687,70.81501045,48.13421488,15.14497403,17.09939482,-9.080528967,-4.895522064,-79.71520603,71.31178306,19.56508692,23.19550939
0.643695548,1,-72.24267892,-89.87840634,-44.2298765,-55.07379309,35.34593271,30.44720809,89.88269568,-97.22776387,-29.87988371,-41.63984631,35.35358428,-69.31416524,59.47677165
-0.99929595,0,-40.74466949,75.59371514,-96.53405213,67.66277636,71.94651226,-89.90090461,17.3735655,43.17586841,-78.47244027,-48.22363643,11.26127226,46.92408562,94.28403395
-0.99900397,0,9.570448961,-70.22120311,-48.27312513,18.93220666,-90.43558652,76.85357936,50.58034299,15.9540612,-95.02365385,-26.5514049,-17.39058545,86.78720725,42.71083151
-0.999801018,0,-59.41585621,31.88254864,-31.86725941,-84.15277136,7.303030963,-25.49558634,-19.02912939,-71.02915086,11.55243379,-46.47661068,99.40620054,-31.93773579,35.44984028
-0.999793756,0,-40.89450037,77.95902851,0.610094104,-95.88844963,-18.38911341,-17.52045191,-90.62685721,-9.285882832,81.65322782,-61.01362809,-47.19036598,-47.29347643,34.83409876
-0.933112617,0,47.53355118,-86.12966759,-66.59629624,18.69933771,-46.62281721,17.29032072,-8.341921622,-82.87420042,-53.29530415,63.19345416,54.59609231,-31.33190348,11.06707784
-0.999929812,0,91.22970252,-11.55629254,20.89573462,-41.80929032,38.28309268,16.72170107,57.65454699,98.15826757,92.83686538,-21.58886584,-39.03248369,23.98849635,59.69760661
-0.999905281,0,39.58927316,-41.39975329,38.17814749,27.8788761,35.4632136,69.60978979,83.48051153,-33.48869624,-71.46056186,-52.2644353,16.67525066,-51.80630716,54.03653579
-0.99977176,0,44.97729226,-6.651613957,28.72441759,-90.628579,-84.40748742,-46.6453224,82.36269493,92.397625,12.72282039,-27.68058172,-62.78349401,66.50704292,33.11542177
-0.999915243,0,71.38927171,-64.43745258,46.70156049,-29.12259001,19.03279917,40.12976895,79.7110662,76.63969898,7.628251928,-27.31510401,-33.32696437,51.3475421,54.32068593
-0.994093154,0,-15.39693551,43.11851716,-57.30746394,-27.53855723,65.21525506,15.58753923,-19.698674,-41.99156114,-53.23050081,48.55075266,88.74367941,-72.2921183,17.98056855
0.785971036,1,-49.73057844,11.0204685,78.86105951,30.45537679,77.17609735,58.95914162,40.44562446,13.62154748,11.97241394,-66.35212449,-37.16052648,99.46657802,88.58450075
0.684850389,1,-87.63808679,-20.62567885,-21.895363,-91.19926368,-17.26629379,-8.558619157,-0.151358423,-75.99323797,31.75208027,-54.38334347,67.01567062,-88.18183823,98.87341108
-0.996035578,0,7.697234953,-53.81914897,81.26248497,-90.85104096,-67.10035543,28.8195127,-23.39431373,44.9538196,-4.68800447,-6.244589199,-95.7549167,91.90436763,44.09536724
-0.999594169,0,-55.87439752,85.95312425,-60.121493,-3.655234633,38.66564765,37.51677199,-66.64909285,-70.7783233,79.45761393,-33.57400531,8.980743004,-45.67654589,24.84617955
-0.998370508,0,-59.59875172,73.66577269,-55.4843281,-20.55210018,1.389605706,50.6888534,-35.47663358,-75.86248611,14.22255604,92.63618697,-97.43493143,-64.83561898,12.40538786
-0.999950782,0,-10.58234137,13.74579672,4.531693906,-56.91286956,-8.583244722,-42.45579735,-30.50237843,-82.92877169,83.01962214,-42.02517633,-62.63205721,-50.1797376,71.28087457
0.846027137,1,-7.337993959,1.798046731,-8.661771154,16.96220071,-81.04780342,91.98934219,-92.94732574,-68.97344443,25.91141147,21.61034932,57.52405946,-57.18782907,0.012307734
-0.999538927,0,-45.56957868,-31.67005593,-33.96695198,1.174840759,-82.15810907,55.02004645,-49.3809707,53.46698232,-48.07283928,-39.80628926,85.78372798,-5.963975678,36.21419002
-0.996413042,0,-59.26450447,30.39305777,89.54507187,67.32701399,-30.82938849,-36.76366777,-66.53017916,94.37771339,-22.40086109,59.66836509,-36.80450946,-20.30012374,13.92361654
-0.999910631,0,-63.56703543,-17.68714035,61.61705278,-34.75095926,-79.74396521,-70.49047246,78.41915941,80.47875263,56.44528136,-59.57109279,14.1584017,-83.83000106,52.90330371
-0.998921127,0,-16.39049892,93.15579912,-96.38825973,-58.42726748,-72.25036885,-65.74669699,-90.02604198,78.62998756,-93.13297241,-34.53908579,44.90049332,8.790335379,69.72144467
0.653795546,1,42.46348333,29.89461596,80.96148425,98.69829762,-57.53100841,71.9327368,14.16785528,77.94513276,30.08028041,6.941303384,-9.971440414,-58.71477208,0.482419999
-0.997913433,0,-34.706193,-18.54682901,21.30154825,59.36227311,-57.80126024,-37.16490095,-4.369127827,-22.40328578,40.93866231,-31.66172028,96.43366487,39.50055613,38.20285774
-0.998393191,0,-98.56277503,-92.89835072,47.03073662,-30.4328573,6.95681949,46.06201584,89.49163577,-46.11970561,-23.74110497,-67.29085165,-39.39268516,75.34098933,77.8620203
-0.993015089,0,-4.01350573,14.62510993,89.27382804,-69.48155308,92.83892923,-63.75039067,-25.51256193,-2.941666826,-76.8746221,24.93853807,23.28568945,81.35333752,30.57569656
-0.999299363,0,35.31894086,1.71329341,43.08340419,17.585343,65.83500475,55.75224793,56.46630047,-25.5386706,34.60261687,-53.17344356,56.28627983,-80.62410954,18.89685727
-0.99996759,0,-6.907269476,83.22886128,-6.965240401,7.235894785,-97.92984246,48.09639101,-22.26988602,69.20238745,90.7200016,-17.54242082,-47.9055266,-44.22610176,87.83627321
-0.951734342,0,78.31296969,9.582314457,-22.7440326,30.51253129,43.23887123,5.836904891,-72.34413768,55.54860351,-97.77602691,26.52604004,-87.08746004,-56.29950903,7.443948288
0.551624871,1,-21.73380278,-18.71534418,-43.94173866,34.51750724,-67.58539064,-63.58818277,10.46648449,-12.90540454,42.77280172,32.4590066,96.32641755,-57.71098065,83.22689521
-0.998444269,0,-74.13686848,74.94469757,68.94541007,-72.0845952,77.85886338,-88.43690793,-59.73616346,33.78039521,-23.25899206,-5.734994461,-81.01798558,-57.07498073,37.5034481
-0.994111876,0,2.468081229,94.11485928,46.74605452,-96.09976878,-85.31667812,44.75774998,-78.89578149,-20.91826933,35.75372259,-79.49223371,96.51924745,-49.94239148,6.558996563
-0.999940583,0,6.867513166,-56.95243789,-37.11638369,29.61638549,-38.55745337,44.0460129,-8.198517465,-89.77241927,6.395267604,48.08124151,18.7238104,-36.51758535,64.87051541
-0.999067251,0,66.17445626,-8.12219219,62.09772688,81.89805897,6.39031856,-32.84058882,62.22761688,63.40808512,-52.28862053,19.28609109,-54.61434082,92.78725166,66.17012047
-0.940209436,0,-70.14429087,99.20204944,-81.10170438,-93.60957335,92.53325698,34.78421865,97.05583865,88.22357376,-74.2153019,72.29905019,0.636144319,2.253149172,11.23784357
-0.998950703,0,-97.62627383,-47.2878255,86.21701067,-3.787961224,12.01319352,-7.739535754,93.53822464,35.16835375,-24.71611047,-17.23445613,41.81625299,57.61796923,60.18901404
-0.998977125,0,1.433326052,2.612142848,29.75820247,-65.36966348,77.79668083,9.212667711,-11.27076627,-44.38697829,-43.69482163,62.09854789,-84.29090933,24.15497015,40.82185709
-0.993340512,0,-2.820522596,37.1557624,-75.8493584,43.9368434,-2.621338333,28.25647323,-27.52853458,40.78461145,-36.77673515,17.0681461,95.52106133,-39.37595132,47.19601103
-0.999865732,0,-33.75306266,30.14610506,-56.24165293,-82.36118135,36.97462466,-6.337682628,53.916518,-37.31529358,-28.23956576,89.33757005,14.0690954,79.80639639,66.89979104
-0.999888307,0,-5.098121439,61.05640631,-64.02696439,-94.6825682,22.52226618,34.03784302,33.10850633,49.52929417,99.6763778,0.681697577,-29.12216199,66.60722578,47.32377472
-0.94827387,0,95.06980574,71.20479966,56.23258056,-15.32956645,47.38065896,-64.47879444,65.07660594,2.338730293,52.14906995,72.58153847,-86.53048021,-37.42200783,2.296503094
0.568495444,1,-33.58737551,-33.83671694,10.19750055,0.009710434,-38.35967987,-4.098687425,84.17547141,7.094174371,-7.923998888,48.80445148,-62.4764933,85.27513448,74.23229948
0.485694648,1,85.48287551,54.71102367,-70.69930525,-31.0761444,-81.53492229,72.17908032,-59.21123158,22.34867584,-36.19171551,-72.92691832,32.46553244,-23.42310412,99.67609433
-0.999968279,0,-79.24537769,-48.72792655,-24.24079548,59.39036828,-11.11634844,-21.07206621,72.57694292,72.56174958,94.29676524,58.77002697,-52.90137472,-49.55534054,88.78633336
-0.998265715,0,-19.64464752,84.02144267,-21.8721695,46.51444788,-3.9783366,-11.51420494,99.78097843,16.2771313,-11.84554626,26.18386868,-14.76627998,-31.16749979,65.39572712
0.721838358,1,42.11253654,-74.6343758,-5.208113815,-47.29040298,39.54811092,-3.236228795,91.57246418,57.68259477,-56.31619912,33.21463208,38.39553937,-68.51899976,44.471404
-0.993745561,0,-26.87121637,-81.32518609,-86.27369035,39.81300805,-93.61462814,89.33663209,-8.590838404,-18.07859652,-52.41353466,-94.5385713,73.3772142,-36.19982172,31.59230824
-0.99967934,0,68.02601875,-31.25739661,56.38814074,-84.2703815,82.22882913,-51.57183214,31.6726352,-90.97500507,45.88544566,44.34196579,-10.46256812,88.39545127,27.94014469
