Fitness,Label,AP_Eng1,AP_Eng2,AP_Eng3,HDG_Mode1,HDG_Mode2,HDG_Mode3,ALT_Mode1,ALT_Mode2,ALT_Mode3,HDG_Ref1,HDG_Ref2,HDG_Ref3,TurnK1,TurnK2,TurnK3,ALT_Ref1,ALT_Ref2,ALT_Ref3,Pwheel1,Pwheel2,Pwheel3,Throttle1,Throttle2,Throttle3
442.2612763,1,0,0,1,0,1,0,1,1,1,74.99459874,-122.3212467,-64.37716468,31.08421162,20.33898984,1.117439018,6700,6700,6700,14.61013393,-4.357873918,11.07645407,0.90540174,0.777065515,0.461660569
-386.2499279,0,0,1,1,0,1,0,1,0,1,119.5462704,178.6930694,170.0167913,27.43063591,11.24128346,43.14657689,6700,6700,6700,-24.35711644,-23.72664482,27.6735956,0.926887179,0.849967066,0.014683856
120.8098436,1,1,1,0,0,1,0,0,1,1,33.68280552,75.96763466,-96.08632694,34.61843294,10.91201765,30.06135001,6700,6700,6700,0.446585047,0.208654733,1.714940417,0.814493996,0.778233453,0.603987987
10,1,0,0,0,1,0,0,0,1,0,-53.75992972,-1.761527134,-92.69891433,13.72124381,3.651819115,40.57547027,6700,6700,6700,-0.858490465,-4.340681447,-6.157144482,0.447898167,0.753622315,0.447380267
225.9914311,1,1,1,0,0,1,0,0,1,0,-91.63315852,-115.4985357,117.5142129,27.09068585,31.8309181,23.87823668,6700,6700,6700,8.45521615,25.59202977,8.426420203,0.622924267,0.732061935,0.583861296
373.1135883,1,0,0,1,0,0,0,0,1,0,-105.3930299,166.8024527,152.9417598,17.60242783,1.3726324,29.42902951,6700,6700,6700,9.278735484,-16.61115957,0.058204653,0.626863878,0.347441773,0.583283658
-36.97851684,0,1,0,0,0,1,1,0,1,1,-140.6319905,114.1796369,-154.2885191,28.13822453,34.97575971,0.582138373,6700,6700,6700,-11.81747624,4.324470164,-14.78332354,0.056612949,0.189907657,0.390617037
-23.48890835,0,1,1,1,1,0,1,0,0,0,-117.0052988,-60.78136352,-36.75690099,30.03993539,19.28417339,26.68548207,6700,6700,6700,0.618854448,19.19676092,-24.81374729,0.204873672,0.758921112,0.876600689
448.2029013,1,0,0,1,0,1,1,1,1,0,-53.78141454,-113.3760096,-170.4862004,29.86226907,22.0831485,37.54924876,6700,6700,6700,-11.17091323,3.684320616,-2.727430263,0.753218771,0.691619782,0.717076157
23.52442441,1,0,0,1,0,1,1,1,0,1,46.11991214,-162.5892625,-141.2553352,34.48908091,14.03754616,40.34125868,6700,6700,6700,-15.17254048,18.61356491,25.73740694,0.169983475,0.376853604,0.648979374
2.777831177,1,1,0,0,0,1,1,1,0,0,11.26930184,154.1522153,-92.52286677,29.35679829,26.25909092,10.96104941,6700,6700,6700,9.460641979,-10.2014856,-19.8994701,0.165458968,0.045867135,0.229136574
248.3073015,1,1,0,1,1,0,0,1,0,0,109.3245922,65.70063521,-172.4563074,5.999237115,28.67945492,18.67904528,6700,6700,6700,21.93381006,-10.0962002,11.72578908,0.645295958,0.561861893,0.926933874
30.1331784,1,1,1,0,1,1,0,1,0,1,100.8340478,125.0730004,63.05154964,30.85920406,36.6582899,0.154270502,6700,6700,6700,19.7027701,22.323841,-13.49540281,0.089109649,0.00442293,0.934334249
208.9466691,1,0,1,1,1,1,0,1,0,1,-105.3389245,22.95601658,35.84212219,24.34768225,15.1883587,6.716261266,6700,6700,6700,-11.02275135,20.86539785,-6.599480043,0.218118495,0.087626185,0.121308171
9.444048283,1,1,1,1,1,1,1,1,0,1,11.76232117,64.61016642,-149.939864,4.866206106,19.16093086,14.2199611,6700,6700,6700,-17.76483693,15.69938653,-14.57315055,0.687705643,0.633296551,0.538166491
194.103074,1,1,1,0,0,0,0,1,0,0,-149.3530165,-106.867225,-66.55146002,1.140771984,34.60193141,12.17258942,6700,6700,6700,-0.882540235,14.91923253,27.42803908,0.119800634,0.794215516,0.037805807
-2.830026125,0,1,0,0,1,0,1,1,0,0,166.2993184,89.57059906,173.8993818,27.50769918,26.27927038,35.61724196,6700,6700,6700,3.107810305,25.12615731,7.924638394,0.112767901,0.170751506,0.170356734
439.5651617,1,0,1,1,1,0,0,1,0,0,137.3555667,-166.5098431,128.3497438,17.31659668,5.945136742,29.94438473,6700,6700,6700,18.31641667,12.73124251,-22.39535005,0.765402535,0.524902078,0.742585257
10,1,0,0,0,0,0,0,1,1,1,26.49255963,-94.09111737,-68.37386128,19.75648719,21.12244552,24.2067292,6700,6700,6700,29.8161301,-25.11149542,-5.383562838,0.579303929,0.778462613,0.314927416
10,1,0,0,0,1,0,1,0,0,0,-33.56960643,169.3886912,-29.90001854,43.04783768,20.42603923,3.547743563,6700,6700,6700,5.935693035,-22.24251879,-24.54205463,0.67201634,0.430134173,0.256007886
-36.07157856,0,1,0,1,0,1,0,0,1,1,137.4009958,31.31033192,-30.33797504,28.4841301,19.0512572,13.49761593,6700,6700,6700,-13.56288172,18.41190753,-3.368040055,0.423440534,0.737421226,0.971297861
10,1,0,0,0,1,0,1,0,1,1,99.7018784,-66.34474305,-140.6711897,44.31703998,14.44763833,44.36573009,6700,6700,6700,23.57498868,9.768429754,9.227862616,0.354360871,0.696091185,0.521183641
15.02938958,1,1,1,1,0,0,0,1,0,1,-43.07858897,-47.82051855,-26.54705431,10.60146345,28.29592678,3.531447922,6700,6700,6700,-23.20737713,9.835006039,4.323633304,0.143033245,0.079081741,0.504122945
-189.7937766,0,0,1,0,1,1,1,1,1,1,67.24940856,150.214812,-35.22013524,8.099524007,3.036974288,3.148534689,6700,6700,6700,2.474842395,18.81721635,-0.466202407,0.398024056,0.34421826,0.899455526
-64.87046792,0,0,0,1,0,1,0,1,0,0,-96.09928674,-86.01178613,26.38046801,42.17493928,42.24810924,6.992718704,6700,6700,6700,0.526440316,28.55259442,-24.33159435,0.328263815,0.995668525,0.494577516
364.9762206,1,1,1,0,1,0,1,0,1,0,-22.59297295,68.76886232,177.0110353,4.777944498,21.92928613,36.51781294,6700,6700,6700,20.08475146,-8.880102927,-20.1759539,0.539999797,0.756663345,0.278669191
238.8588557,1,1,0,1,0,1,0,0,0,1,-165.2440854,-18.55515647,170.1141304,32.25410935,22.12027437,24.51247511,6700,6700,6700,0.391665717,27.27125642,7.816974472,0.883585355,0.847991263,0.352750427
16.97939448,1,1,0,0,1,0,0,1,1,0,-177.1594658,33.74819411,157.7689473,12.91410707,37.37095913,6.15387802,6700,6700,6700,-14.70044346,15.52979966,24.96901828,0.299706784,0.020637248,0.685723884
10,1,0,0,0,1,0,0,1,1,0,177.7202294,-114.6276614,22.61463002,5.593112586,25.90172608,30.94303217,6700,6700,6700,-21.31785645,24.99889717,7.442508135,0.748563355,0.777258748,0.450952733
-177.3369861,0,0,0,1,1,0,1,1,0,0,-82.12841103,171.1846835,78.35871241,34.31672504,15.36102449,17.99397827,6700,6700,6700,17.38671452,1.250868618,-20.85181829,0.162239432,0.318587065,0.343633192
-167.9901046,0,1,1,0,1,0,1,0,1,0,162.3712957,-130.1199199,51.7845119,18.27928679,1.121229071,24.63775993,6700,6700,6700,-28.52673205,-20.53695735,4.863311742,0.586277256,0.774047136,0.240791982
50.9446906,1,1,0,0,1,1,1,1,1,0,-165.9149572,-154.8409506,-167.4886082,25.35769637,23.96415279,26.40355301,6700,6700,6700,2.727414402,20.32492965,-17.36088417,0.426754984,0.120746625,0.691697031
-618.4345992,0,1,1,0,0,0,0,1,0,1,-81.56842057,96.62277855,-147.0115864,31.72973826,38.51308666,18.67820177,6700,6700,6700,11.02666778,-18.05002435,-19.07283927,0.811732273,0.694685691,0.081806191
73.23425016,1,0,1,1,1,1,0,0,0,1,-128.3674926,-132.832612,-155.7760195,36.11340136,20.52902606,27.05288201,6700,6700,6700,22.52658538,-2.402760067,19.69667433,0.612803602,0.706714257,0.122555652
186.3664754,1,1,0,1,1,0,1,1,1,0,65.27448318,159.1641002,58.43661141,5.185689407,6.955827378,13.21344443,6700,6700,6700,3.815675492,3.175480661,26.39013775,0.658498334,0.323140883,0.036216785
10,1,0,0,0,0,1,0,1,0,0,99.10327403,-143.6847387,97.63027326,35.14155825,1.496225286,18.15359642,6700,6700,6700,0.036294928,-14.67438738,-16.15997968,0.249069383,0.42641251,0.298815963
10,1,0,0,0,0,1,0,1,1,0,3.478266111,-41.97685257,132.689111,27.64403873,31.54801127,42.97523137,6700,6700,6700,-3.510027675,-9.660589401,10.13972782,0.982383823,0.669739471,0.140279565
-34.20514213,0,1,0,1,0,1,0,1,1,1,11.68256489,-97.84558473,172.8726468,10.79409574,20.99420416,28.5117665,6700,6700,6700,-18.13357245,-27.6206717,4.571731296,0.233378847,0.432044293,0.079224572
72.72613889,1,1,1,0,1,0,0,1,0,1,-123.7604071,-87.23831956,-11.28991424,10.45408764,2.510333401,23.57635627,6700,6700,6700,-6.615336494,29.06677755,-26.41215007,0.787051153,0.382076582,0.607116442
10,1,0,0,0,1,1,0,0,0,1,148.7903765,152.8195026,-116.3903627,1.706931309,17.28843857,34.24620055,6700,6700,6700,-20.60487356,12.4615568,3.972466242,0.834444294,0.793891326,0.025139378
-357.9288418,0,0,1,1,1,0,1,0,0,1,-130.3418436,104.3994415,25.00475406,5.499398066,26.1629992,12.77840893,6700,6700,6700,24.58618349,-20.0200588,-4.78157481,0.351328772,0.509393955,0.028607316
430.0488229,1,1,0,1,0,1,0,0,0,0,45.38389654,-146.3137891,99.08607547,35.61174279,12.53790273,25.84722446,6700,6700,6700,14.68378785,18.85477175,24.32145853,0.883897263,0.794001683,0.964617357
-34.66654671,0,1,0,1,1,0,1,0,0,0,-118.9450948,147.4542535,141.0912527,31.83124831,20.30872202,0.029582328,6700,6700,6700,-27.12070641,11.8044715,18.19988393,0.469152764,0.397951804,0.596224646
444.1126745,1,0,0,1,0,0,1,1,0,0,-162.3136379,-154.3228157,-147.5361402,27.85996004,30.49996857,13.75213861,6700,6700,6700,18.05931599,21.13364891,18.75673071,0.828296221,0.982332916,0.310868694
-384.5231511,0,0,1,1,1,1,0,0,0,0,-73.4561907,-6.79715318,6.267619398,7.174405228,21.91834246,37.88570327,6700,6700,6700,-6.023387215,-17.33142185,-10.96501088,0.833095676,0.542317064,0.15968614
256.7806731,1,0,1,0,0,0,0,0,1,1,-149.7046124,-41.68831878,138.5882802,41.99620894,8.363985709,22.61646187,6700,6700,6700,-17.25222795,-8.195371023,18.5685013,0.037255507,0.974755066,0.8234554
76.5773919,1,0,0,1,1,1,0,0,1,1,-42.78195343,79.55822964,26.82688873,41.1463499,30.07049483,19.61740875,6700,6700,6700,-4.874486566,-18.23525154,-21.71134201,0.257331354,0.286758532,0.412015296
5.706289655,1,1,1,0,0,0,1,1,1,1,146.1755009,168.7038476,82.30395894,23.15164099,22.75992869,38.40178377,6700,6700,6700,-27.05559665,-6.667622073,6.835391125,0.864995959,0.555514122,0.24636501
-127.7878965,0,0,1,1,1,0,1,1,1,0,38.55719295,-163.1597093,-73.44110886,31.65829317,10.28245996,24.71321632,6700,6700,6700,-28.11633326,-4.147830133,0.780724723,0.123006422,0.252121601,0.870048245
230.0539349,1,1,0,1,0,0,0,1,1,1,97.05089053,-154.391612,-91.97467561,4.834075345,25.1712836,2.06628662,6700,6700,6700,-23.26240119,23.80817789,-24.61357052,0.564042889,0.538742972,0.472741457
182.400607,1,1,0,0,0,0,1,1,0,1,-12.90424712,150.0993739,-37.19535657,22.88276152,10.98069908,6.762021291,6700,6700,6700,14.12013183,-9.154006666,-5.503551129,0.60507227,0.13281616,0.192813724
-53.15455718,0,1,1,1,1,0,0,1,1,1,150.4072264,-39.55340917,162.1989774,28.53227355,13.63694222,30.88478401,6700,6700,6700,2.265118782,12.21257971,-4.302112596,0.531304168,0.916239326,0.084568581
10,1,0,0,0,0,0,1,0,0,0,119.4378514,83.91626349,0.766381186,12.54107373,3.528533915,20.6199592,6700,6700,6700,-27.6573002,14.32541308,6.489477218,0.709354551,0.483096639,0.654234087
42.73014099,1,0,1,0,1,0,0,1,1,1,45.68964843,-55.17329715,148.1638338,1.510293274,6.418681714,13.10825897,6700,6700,6700,-12.35853202,21.21120369,-14.81220544,0.86797312,0.424748918,0.229429409
195.1045676,1,1,0,1,0,1,1,0,0,0,145.9409081,-107.6174982,44.63324114,21.42651289,7.822094155,32.09554691,6700,6700,6700,25.5875432,-9.0765479,3.46286818,0.86952018,0.427313555,0.423737932
-266.7297267,0,0,1,1,0,1,1,1,1,1,-83.91868133,112.9007559,41.00903258,37.15513986,43.31020945,41.51428502,6700,6700,6700,16.42986958,-7.70657573,-24.6759597,0.82622261,0.463769652,0.017399399
209.9520477,1,0,1,0,1,1,0,0,1,0,-131.6907877,-37.45669534,73.59615921,0.4079883,22.78413466,9.646021542,6700,6700,6700,-17.41868929,18.63512602,-13.15858466,0.714963227,0.332258869,0.421635155
104.9505914,1,1,0,0,0,1,1,0,0,1,-67.27000708,-27.01215418,106.9569924,13.75854945,25.03553471,22.83473605,6700,6700,6700,-28.94266508,-18.30825591,-10.2346273,0.496018297,0.356237293,0.098627292
-527.8041079,0,1,1,0,1,1,1,1,0,0,9.267720783,80.51794834,-24.78965488,31.57705638,1.347594774,26.09875088,6700,6700,6700,-22.89859527,-15.29642542,-6.937622728,0.577440685,0.145074526,0.434548329
281.5732601,1,0,1,1,0,0,0,0,0,0,-43.02423637,167.8485022,87.95354309,8.805813901,11.05620071,24.96017079,6700,6700,6700,16.35524127,1.223460051,3.678004151,0.72147304,0.569937971,0.098181879
8.393155793,1,1,0,1,1,0,0,1,1,0,-56.83058153,16.7608675,11.23599449,12.6366944,43.03689561,44.08261323,6700,6700,6700,11.87448495,-26.1920976,-27.7795887,0.014713173,0.315144673,0.860148175
193.4449694,1,0,0,1,0,1,0,0,1,0,-55.09165622,145.6669711,-143.9877609,20.07685487,14.52670955,26.2858518,6700,6700,6700,-15.95252845,-11.35705598,11.31894354,0.277778175,0.496733863,0.676128901
7.921047765,1,1,1,0,0,0,0,1,1,1,-160.5982155,-120.9325881,-151.2447943,20.62004632,9.39256468,13.35646761,6700,6700,6700,-28.63139205,-10.40993519,-4.30426085,0.084728774,0.241032191,0.691238161
-926.7396113,0,1,1,1,1,0,1,1,0,0,63.53988874,122.8868225,-168.7849556,40.05788449,39.4617824,11.11838774,6700,6700,6700,-13.2348411,-22.46976768,6.952866036,0.658753731,0.711237094,0.251947901
-51.19018893,0,1,1,1,0,0,0,1,1,1,174.1209072,-130.3407217,-17.27714951,13.07555736,16.91615461,21.71593125,6700,6700,6700,-5.9068188,-18.27732982,-26.19341355,0.120112983,0.713537065,0.096555984
72.1189323,1,0,1,1,0,1,1,0,1,1,-102.1371898,47.62712359,85.78107299,3.189944857,35.01710372,39.62048061,6700,6700,6700,-17.03710013,0.062164574,28.38111766,0.201852468,0.983903061,0.254315095
10,1,0,0,0,1,0,1,1,1,1,-160.9138757,-109.2756197,-55.55112685,8.934186245,3.647127014,35.62727926,6700,6700,6700,24.37888523,7.498796444,-17.76271943,0.159553489,0.214907344,0.327911545
75.58630827,1,1,0,1,0,0,0,0,1,0,78.04659348,-40.51885719,79.50076367,22.2005532,27.98751955,8.647919729,6700,6700,6700,-17.44602734,-28.04248013,-0.85786993,0.630106875,0.998036284,0.083551802
10,1,0,0,0,0,0,1,1,1,0,52.83698054,45.08256023,-54.59453488,9.183584836,12.10853735,8.516829876,6700,6700,6700,4.558681709,0.996336592,-21.30623006,0.132559869,0.172053105,0.953301953
-178.8016794,0,0,1,1,0,1,1,0,1,0,-156.8266458,-164.314574,25.66276287,38.88807512,12.41810622,41.80582848,6700,6700,6700,-28.85555333,-19.09811926,-20.52599618,0.514261158,0.406894893,0.504675879
98.67455794,1,0,1,0,1,0,0,0,0,0,135.1398786,59.10293174,-13.45590679,8.469373354,1.517052894,18.50729306,6700,6700,6700,21.10630886,-1.561535047,-26.88610837,0.089515226,0.320927968,0.376924382
53.23155625,1,0,0,1,0,1,0,0,0,1,66.67722519,148.307666,0.175116823,13.43299401,2.024995316,15.05848287,6700,6700,6700,9.2228178,28.9537465,20.51319663,0.268515648,0.416312701,0.332478191
22.39016887,1,1,1,0,0,1,1,1,1,1,-3.601617671,53.82769446,105.1159916,33.18206216,19.2381974,5.002338152,6700,6700,6700,23.15196065,-19.30671473,-25.02489121,0.485811975,0.827021679,0.266703725
-317.5390585,0,0,1,1,1,1,0,1,1,0,120.7892064,-165.9567511,-35.94545978,20.44584909,31.38478821,27.19986322,6700,6700,6700,-27.0386089,-23.76564556,-2.386580205,0.956177057,0.717407293,0.758736574
10,1,0,0,0,0,1,0,1,1,0,-63.15136571,-38.29080647,129.3562272,14.81684051,11.46986194,18.03689952,6700,6700,6700,-22.4846622,29.55788492,22.21728355,0.108670436,0.913198768,0.822066782
29.12652248,1,1,0,1,0,0,0,0,0,1,58.85383736,148.8194084,163.7123957,22.10298097,15.23747409,37.38552119,6700,6700,6700,25.9338715,15.60200317,-9.786005418,0.836760258,0.114843505,0.460756474
297.2281345,1,0,1,1,1,0,0,0,0,1,131.1007818,-54.36247052,128.6140477,23.81407739,12.15592018,29.94449814,6700,6700,6700,19.79209784,29.74600491,29.74170509,0.222709894,0.893278109,0.163272708
437.996228,1,1,1,1,0,1,1,0,0,1,-32.78886711,113.8719877,-101.8722919,6.420766158,33.53024579,30.70135075,6700,6700,6700,20.41675166,16.15317792,25.48832023,0.809056771,0.264516174,0.935484251
-75.62705956,0,0,0,1,0,0,1,1,0,0,-155.5242827,-71.26458132,50.48436036,42.98266608,11.59903497,24.92370156,6700,6700,6700,-4.228926528,-8.515734323,-11.11823094,0.099472695,0.748971483,0.989191345
10,1,0,0,0,1,0,0,0,0,1,-49.52411072,148.5856026,96.59954739,17.10698324,20.28553442,28.00025665,6700,6700,6700,17.1770488,20.19996012,10.33283162,0.420751716,0.581052619,0.766301503
178.3531715,1,1,1,0,0,1,1,1,0,0,177.0030458,107.5576402,-152.7094522,14.66146355,24.33104853,0.132566802,6700,6700,6700,-4.950478083,24.00869395,25.11039303,0.179070364,0.738327532,0.812395873
174.0515331,1,1,0,1,0,1,0,1,0,1,35.02934895,31.2173903,131.8553407,5.070854239,6.193041757,14.56299911,6700,6700,6700,-26.01441791,-26.81196487,26.53863011,0.377226042,0.026019954,0.895211706
28.72538734,1,1,1,0,1,0,1,1,1,0,-31.74524285,-84.19990158,169.7544287,7.615953115,41.00692699,19.05717857,6700,6700,6700,28.76217961,-7.729084741,11.15559797,0.707427668,0.678460894,0.261449975
339.2883708,1,0,1,1,1,1,0,0,0,1,117.5665677,114.1950446,-108.0844195,15.41420746,19.55758324,24.29655322,6700,6700,6700,-19.12170773,6.424161731,-11.9005365,0.897404357,0.688445343,0.488577119
78.1803032,1,1,0,1,1,0,0,0,0,0,137.8988455,116.2059203,-88.56558362,25.19074545,34.43591933,27.71896632,6700,6700,6700,-18.04293275,9.000143152,18.75604328,0.957334908,0.137989266,0.005484789
-44.80382943,0,0,1,0,1,1,0,1,1,1,112.6007838,63.6831676,-6.457557245,36.36275156,43.89258504,30.41882465,6700,6700,6700,21.94933744,3.271353765,-22.22883269,0.547579019,0.559507302,0.770836158
11.70064553,1,1,0,0,0,1,0,1,0,0,-143.6584385,20.03769207,-99.17183444,37.18150042,5.539246184,20.92865394,6700,6700,6700,-15.47615124,-0.238248927,2.209917482,0.205795856,0.412284771,0.683759691
-70.36249379,0,1,1,1,1,0,0,0,0,1,-68.29887084,17.41760434,67.13561941,21.65529418,7.715219731,8.700696659,6700,6700,6700,-12.92148967,-1.403782462,-11.06637831,0.381545445,0.44881651,0.827484363
350.1187709,1,1,1,1,1,1,0,0,0,1,176.1902203,28.35227859,53.43428811,27.62511908,13.39211382,32.36055417,6700,6700,6700,8.689513102,8.269516629,18.83486522,0.677887382,0.73161235,0.734129742
361.905629,1,0,0,1,1,1,0,0,0,0,-142.7233321,-18.03368929,5.569666768,29.25427672,20.25300352,26.68290986,6700,6700,6700,3.259378843,-24.6461015,-12.34232365,0.924239396,0.148180326,0.548121171
229.7280511,1,1,0,0,0,0,0,1,1,0,-48.51149263,7.453389104,-121.9785696,12.70648573,1.538153507,32.21856564,6700,6700,6700,-9.864493173,-1.18270036,-27.21306885,0.786858953,0.746340199,0.539931754
-173.2906718,0,1,1,0,0,1,0,1,0,0,67.23236497,-33.45410876,161.624513,9.331310036,3.189627235,8.51923625,6700,6700,6700,-12.97624819,-9.288662106,-3.680844397,0.551026954,0.768698765,0.250282932
111.388961,1,0,1,1,1,1,1,1,0,1,11.06422554,45.10790989,-40.67120741,8.776190472,4.775417234,28.56132481,6700,6700,6700,-16.0140502,22.69356873,25.97453639,0.01094785,0.012489926,0.183712343
88.09167519,1,0,0,1,1,0,1,1,0,0,-99.25698557,-145.6561404,-78.68649814,30.70666112,4.30427799,42.0358744,6700,6700,6700,23.27274305,18.82995811,0.322419903,0.441091264,0.312935843,0.479223024
16.59621095,1,1,1,0,1,1,1,1,1,0,-115.9537782,-5.188676113,144.3712132,3.951356544,13.27303854,24.28167629,6700,6700,6700,-3.163902568,26.72567731,28.10640544,0.568312506,0.462115897,0.493209323
154.5937442,1,1,0,0,1,0,1,1,1,0,-151.7642697,53.08051846,22.88338131,3.394541835,37.4985268,3.272159846,6700,6700,6700,-4.690571682,-6.639164996,-19.66160294,0.810350053,0.280098604,0.937240416
-80.82690344,0,0,0,1,1,0,1,1,1,1,140.8012271,-137.6328499,78.45842459,31.93241824,43.90098843,8.765252038,6700,6700,6700,-21.84660213,-7.762762977,0.838991979,0.390048446,0.949248554,0.950970341
266.0679235,1,1,0,1,1,0,1,0,0,0,132.199816,125.6468535,174.0451806,23.20689727,7.952269825,36.54557339,6700,6700,6700,9.849755247,0.368840013,14.77238851,0.829296618,0.397622552,0.322801954
-75.96967853,0,1,0,1,0,0,0,0,0,0,120.0525516,54.83095924,-112.8030609,39.18340898,38.05885509,36.91244745,6700,6700,6700,-13.14769493,-6.799772223,17.18793319,0.213847996,0.7493195,0.192018163
71.55101395,1,1,1,0,1,1,0,0,1,0,-167.1648014,-141.4209546,-17.07930782,37.9195663,40.65359694,5.070552044,6700,6700,6700,14.23203368,12.52937159,-18.59698853,0.827550717,0.069115311,0.814311734
-562.3381329,0,1,1,1,1,0,0,1,1,0,-70.2530834,36.74160914,35.37389244,21.02886251,29.63199563,23.53617754,6700,6700,6700,16.81222356,-20.94179861,-19.07884919,0.907711531,0.675160234,0.956572016
-233.0565012,0,0,0,1,0,0,1,0,0,0,72.47846078,-85.95352454,-148.8623094,40.51929938,3.182546546,40.53575592,6700,6700,6700,14.89005463,5.353575125,-29.24657361,0.228009521,0.352153867,0.547531968
325.2658661,1,0,0,1,1,0,1,0,1,0,-167.0746358,8.958043091,-88.78129635,26.07242523,37.79568211,42.64185187,6700,6700,6700,8.949544496,13.73104516,12.17084546,0.483681512,0.621407649,0.070105098
-45.55869264,0,1,0,1,0,1,0,0,1,0,99.85612187,81.44478256,49.25588235,23.66332073,28.25859575,5.034133018,6700,6700,6700,-16.27943903,-10.9296114,-14.54719197,0.435848138,0.065336504,0.015586582
38.68544225,1,1,1,0,1,0,0,0,1,0,48.48669236,-145.6155249,-73.17697884,37.0039165,28.96903347,13.8526134,6700,6700,6700,-1.026789619,8.704575117,-15.99951994,0.292552112,0.675825462,0.209753248
10,1,0,0,0,0,0,0,1,1,1,43.59905554,79.7580763,119.7750911,24.42473417,28.37745439,12.97355179,6700,6700,6700,21.83371952,19.2723398,6.604753338,0.783960129,0.874732128,0.992370418
-467.4819171,0,1,1,1,0,1,1,0,0,1,-171.0988959,-115.6443708,-168.3651314,24.18946929,25.90059032,29.70153496,6700,6700,6700,-27.28778431,26.65778182,21.34766286,0.034916163,0.813126688,0.973208995
10,1,0,0,0,1,0,0,0,1,1,-35.4281774,-126.297599,104.9943782,39.65343804,29.99731286,10.4076721,6700,6700,6700,-27.12705201,-18.41225166,7.926082758,0.53594289,0.477905544,0.247636534
-99.57510882,0,1,1,0,0,1,1,0,0,0,-138.060704,-150.373059,80.48062803,12.32387102,7.284261606,42.94810259,6700,6700,6700,-19.16740396,18.88318111,17.04339023,0.355904234,0.944870098,0.358909653
15.03597473,1,1,0,1,0,1,1,1,0,1,176.6038296,80.07024287,112.2247701,37.96130029,34.39675465,18.18197333,6700,6700,6700,-9.33407083,-3.607613083,-9.780484441,0.199711569,0.811748424,0.155102863
-18.6065788,0,1,1,0,1,1,1,1,1,0,-42.00685221,28.73634614,119.1734104,28.98524433,29.76188722,11.81035072,6700,6700,6700,-5.922091061,2.963319011,21.22788425,0.714211419,0.27352888,0.341980842
-557.4740109,0,1,1,0,1,1,1,0,0,1,31.14245562,54.8955687,-145.0961411,28.33421501,13.62859103,44.32492441,6700,6700,6700,-5.175033885,-17.38972845,1.564074409,0.744987538,0.118318181,0.521324269
-672.5656542,0,1,1,1,0,0,1,1,1,0,116.3795525,-153.4156398,-129.3951327,44.79783038,44.82029024,18.45384931,6700,6700,6700,9.251045006,-13.50234351,-27.91723476,0.514599143,0.213412053,0.337552571
26.05144081,1,0,1,1,0,0,1,0,0,0,-72.42139685,-48.2150938,65.5167915,11.90753321,43.55019479,1.404684909,6700,6700,6700,14.18550637,1.957466502,0.215408959,0.136347027,0.014723349,0.334889812
89.12451842,1,1,1,0,1,1,1,0,0,1,89.19288151,-145.9517146,-169.5792502,32.12761193,34.10266102,40.1035615,6700,6700,6700,14.32372098,-7.022374641,22.39178315,0.005097592,0.672163656,0.096354167
-371.9124861,0,1,1,1,1,1,0,1,1,0,-103.0642436,-154.9920999,-175.8639525,3.081451116,41.13949537,37.65382195,6700,6700,6700,-17.62069071,-5.878925037,-1.988123663,0.615823383,0.224774465,0.628061642
213.4990598,1,0,1,1,0,0,1,1,0,1,23.37857865,98.1711483,-63.89028868,27.11303983,34.76032535,34.00179828,6700,6700,6700,23.58697289,18.89390212,-10.3140214,0.416609599,0.979556263,0.011039161
-120.3340396,0,0,0,1,1,1,1,1,1,1,72.51659653,8.057718586,100.5665768,24.39267662,21.48242866,40.85307562,6700,6700,6700,28.68677202,6.480907841,25.32271464,0.021156527,0.185350158,0.845295178
-841.8734501,0,1,1,1,1,1,0,0,0,1,14.35030947,-161.6934218,4.393729575,41.45567162,2.219948166,2.477541192,6700,6700,6700,-6.04462046,-19.67503292,19.57530697,0.117066517,0.029026072,0.331807796
100.8485173,1,0,1,1,0,1,0,0,0,1,-135.6448975,31.52059857,-108.6762316,30.58598966,1.196575999,29.21968607,6700,6700,6700,20.83863402,-1.686931245,25.10086001,0.563055063,0.445873619,0.526340711
377.9653966,1,1,1,1,1,1,0,0,1,0,-40.74961655,-172.5627108,-81.40406121,40.81501941,9.886705266,16.90611935,6700,6700,6700,20.96733472,9.194993205,11.30966265,0.837426703,0.583815006,0.19890046
130.6827807,1,1,0,1,0,0,0,0,1,0,-125.6667035,45.69309553,111.122873,29.97979257,14.86235644,41.49201174,6700,6700,6700,-8.681787008,24.37095769,22.17136168,0.930259146,0.007251317,0.80103015
10,1,0,0,0,0,0,1,1,1,0,159.4817668,-54.31231494,-71.43147635,40.73157351,11.74673506,11.0296764,6700,6700,6700,-3.204830902,16.8487993,9.630051544,0.226603991,0.94852768,0.96866352
-5.350837524,0,1,1,1,0,0,1,0,1,1,83.84582301,-46.11922649,168.7861494,33.46551522,28.45470271,7.738945711,6700,6700,6700,3.218324162,25.18364992,-2.476787393,0.768579017,0.555411738,0.421199429
-60.50129129,0,1,1,0,1,0,0,1,1,1,148.7138531,156.6225216,-128.2510234,34.73457537,39.95372647,27.76045965,6700,6700,6700,21.17169156,-29.22513108,17.08076626,0.60894257,0.548365396,0.687269939
