Fitness,Label,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
0,0,3.193888124,1.118372481,0.846700058,1.954693906,2.295057096,4.227214974,2.666416397,0.356395497,1.768090488,4.639809651,2.071239861,1.844769142,4.254480391,3.988011812,1.751177941,3.881995083,0.242350841,2.951353451,0.791188372,4.6881112,1.042537482,2.040136222,2.803394323,2.063275093,1.345065922,3.827310117,1.032285751,3.073171433,4.704578623,2.052572545,0.133439762,2.520707602
1.569610943,1,0.113838494,1.296287086,0.836711325,4.149828141,2.129565032,0.990439216,4.042819688,3.145892949,1.173942862,0.084545805,1.697946166,1.847579633,4.034808673,2.646854942,0.920375041,3.213783496,0.841771325,1.050871438,2.00143484,0.005929112,2.937402731,0.809063411,2.566161722,2.665777714,3.860075282,1.96717734,0.544658909,3.496703081,2.384167434,4.706286461,0.76372039,0.093551077
1.532521018,1,4.008102895,0.521544099,2.486554305,0.18214721,2.48531343,4.271632806,0.425329604,1.787651597,2.122933192,0.036415929,3.178661217,1.673971577,1.410565486,1.499681012,1.088788354,2.13341966,0.510813106,2.659733472,2.746333467,2.581078554,2.685702823,2.880533512,2.773353546,4.817816133,3.812094084,3.263519332,1.811088698,1.303509616,4.79977,3.701972723,0.791650514,1.182794138
1.299363976,1,2.609382226,0.797694092,4.275862077,3.594454293,2.996514536,1.885809283,2.638190054,1.4380985,4.347851954,2.564251591,0.607930725,0.682950581,3.867566289,4.812216506,3.303024824,2.088971216,1.19659046,4.243089967,1.426011597,3.352046703,4.217513815,2.920549032,0.335131466,2.528190424,2.557936652,0.739820742,3.732641989,4.626713378,0.762027149,1.785273411,1.428909771,2.772872383
1.432237595,1,2.036518728,4.59219327,2.056263466,1.664627581,3.560770588,1.655461981,2.707857389,1.13399703,3.44674609,0.513035227,1.811188841,0.167325826,4.709927765,2.201726864,0.907331462,4.335267372,2.908230048,0.262366723,4.435502505,0.299280682,4.543211134,2.649523118,2.09149798,1.980136916,4.599775156,3.977495391,3.987408396,1.271395165,3.569897034,1.888913303,3.123222651,1.674933442
1.548590728,1,2.583605087,4.267778011,2.692558753,4.582483688,4.369501514,2.284165454,2.125516963,2.193500364,1.293019122,0.065462718,4.642323626,3.709018339,2.516005626,0.127841,3.791160644,1.540592306,0.314311655,0.798298728,4.594900222,1.94836078,0.955062297,3.729176467,2.264833691,4.580823298,1.006452148,4.306193446,3.877771534,0.359078783,1.142113873,0.138278055,4.927070643,3.435411754
1.525134797,1,0.772410827,3.465352407,3.390928021,4.862708429,4.016614342,0.366008373,4.89542838,2.884503985,2.371371435,1.034104415,4.213187344,3.025612618,1.658239296,3.512353924,3.136664721,1.20858985,2.990374826,4.503175966,3.657157806,3.169625787,1.022942642,0.480948844,2.874067377,1.572729806,4.424939185,2.406854522,1.691343237,1.969214078,3.268787109,1.307218207,4.813231064,3.95333167
0,0,0.499834026,2.784017669,2.077950585,1.329572796,2.304320851,1.006998282,3.487326405,0.117573669,0.870859075,3.181772053,3.263098348,3.686148455,3.356787539,0.21412848,4.969799656,1.494869406,4.033357879,0.911574843,2.360215087,2.559107639,4.642164678,2.767733452,2.599427375,1.936294467,0.960679526,2.178609421,1.241498832,2.246604321,4.628987778,1.764944051,4.972812531,3.894300077
1.508152207,1,4.403178096,2.995928205,0.505098598,4.632756848,1.42672576,1.518730883,2.193974622,4.460809043,2.892439515,1.520673028,0.132966074,4.304663481,4.666086421,2.890180394,1.719760013,1.207430916,0.817566199,3.255702551,1.069745316,1.886069976,3.55158033,2.857152279,3.055483646,1.853512331,0.451141875,4.680005803,4.188261526,4.614462401,1.723124658,1.729748618,1.502925121,3.471615963
0,0,3.791126441,0.562617786,3.9378763,1.357276004,2.592189806,1.430182281,0.680126328,3.112389591,2.342717057,2.662466831,2.222253274,4.040164114,3.300564239,4.981417728,2.127563648,1.55924719,0.911386397,3.463799631,1.492082791,2.221103441,1.987179656,4.44807106,1.814017264,0.925655548,4.60538136,0.035035478,2.525122405,4.297661004,1.318906994,2.441438802,2.749947957,0.65725472
1.368780221,1,1.310027736,1.689396548,3.069631513,4.082583814,2.165641245,0.090684866,0.928074063,3.386740296,3.456028846,0.745095855,2.715693988,0.444969175,2.47801181,1.904738226,3.495051595,3.681419005,1.79195936,4.884267154,1.001167801,1.119155179,3.987725798,1.817862954,0.831633264,2.40209822,2.372299577,0.784427824,1.593734368,0.237551056,1.313500954,3.283995526,2.082041133,1.342563505
0,0,2.547460548,1.359577157,3.917594454,0.757113296,2.188533542,3.087281073,3.792838706,2.271256954,2.464656058,2.192779349,2.404229327,2.127255559,1.371634185,1.816108698,2.878255494,3.429768804,4.310070373,1.676925933,0.425756634,3.911712586,2.690156489,2.850700342,3.167341161,1.208538488,2.884962505,3.8035976,2.643074724,0.213119955,1.31642102,1.643319081,3.028703669,0.562009307
1.391415096,1,1.709459657,3.208375812,0.780117873,1.166937253,4.361689854,1.873497353,1.159506522,4.129170286,4.310649561,0.264968926,2.471889482,3.549697846,2.843904076,4.241472789,0.594989525,4.000196774,1.8799221,4.946312208,4.378762671,4.303303171,4.911901123,0.453211714,2.13895149,2.602153208,2.929637115,1.404745882,1.338890932,3.824878009,4.122078025,4.221751435,0.566996148,3.591051586
1.508807173,1,3.95098657,2.252136677,0.556981996,3.953342599,4.793725463,3.881090867,0.502069326,0.337369216,1.263551697,0.009717163,3.021846253,3.243925473,2.763321969,1.195209693,0.96883275,4.012906784,0.854015523,4.348190903,2.838494156,1.073878699,4.18950059,4.618092498,1.43969516,2.483196447,2.1438699,2.62985269,4.890215343,4.482736172,4.799152799,1.134613974,0.618974595,3.347820568
0,0,4.159417152,1.042408329,3.364667214,4.203680547,4.801092681,3.880692296,0.617285218,2.902700376,1.675087979,4.327602928,4.204965024,1.550022088,4.099850091,2.797958608,3.450685088,3.086939913,4.529558797,1.03509709,0.342908018,4.578163073,0.550631585,3.870249115,2.338154837,1.311752653,3.263261684,2.114673547,1.57813717,0.549716605,0.684832802,0.721089303,3.466266105,3.148285459
0,0,4.807558737,3.016428892,3.844548915,1.96589787,3.710399087,4.821800364,1.853588549,0.018157559,0.449568756,0.567429442,0.043196679,1.004446441,4.620957217,1.030235649,2.490974333,2.392575477,4.977231791,4.61644154,1.989600877,2.153097936,0.575213606,4.614438147,3.083317429,1.623344187,2.780062137,1.158587221,0.803838212,0.361959061,4.712253164,3.144312934,1.873725699,3.870269181
0,0,0.339531117,4.688087027,4.494287315,2.374509325,0.434113761,3.63022656,0.310015746,0.619537156,0.780186106,2.243997621,0.523464956,4.125278137,4.369481597,3.421730495,3.960775696,0.875072807,2.801533644,0.767214447,3.363807027,4.980436453,0.112688038,1.608979838,2.2321812,3.313382199,4.224150731,1.399384744,3.024670402,1.586038643,0.774272474,4.050881583,1.123214623,0.496043674
1.384925607,1,4.042571569,0.106432798,3.690566702,2.242198902,3.830517435,4.210363896,3.312007067,2.908340674,2.967744818,1.621065367,1.136879952,1.751556647,1.777206856,0.503939827,1.957687501,0.622270473,4.322663237,0.012978358,0.860034759,1.463185687,2.426495415,0.286272112,0.666256958,2.547934695,1.541553423,3.428704127,0.448130857,3.057456762,3.999113705,2.341591289,4.057749561,1.115562922
1.504036165,1,3.613802738,1.805762376,2.635474489,2.959976351,1.396533472,4.721234808,2.104681111,1.12656063,1.076494502,1.837428547,3.721314856,4.761422364,2.63225875,1.07699873,1.709453206,1.413465522,0.041292421,1.978027183,4.566723353,0.924950991,2.626767443,1.714365944,1.157217795,3.648581447,1.863750027,4.67877199,4.060248539,0.048466727,4.278320298,2.758354663,0.403476464,3.599464801
0,0,3.068211487,4.682507703,3.502675544,0.305424972,0.037728985,0.814618287,3.278205838,4.619854265,1.872043664,4.453246947,4.840477236,1.169558943,3.28145159,3.027735003,3.859908084,2.177144574,0.627730409,0.09957079,0.993919039,1.47229753,3.554609923,2.606985259,2.474422085,4.576847463,3.102614153,3.20070976,2.929230348,4.820869199,3.014492115,3.878077198,1.522127402,4.229783651
1.380870431,1,0.112000679,4.289234158,4.310434834,2.413720727,3.512650944,3.881069556,0.336979543,0.901403438,2.441525279,4.282248087,4.845654496,4.62790281,3.94996477,1.953951167,0.867632138,1.562260542,0.683723925,2.66269623,1.764981878,4.860879175,4.027438275,3.186014275,0.058933894,2.03095899,3.747357347,2.421595351,3.740904544,3.859521933,3.413080912,0.705702095,3.652703988,2.765016592
0,0,2.591838889,3.891348012,1.219472566,3.010486187,0.764194006,2.830948597,2.771935917,0.736611586,3.026664128,3.625444337,4.748954056,4.080954776,2.144308205,1.978963109,1.70173503,2.851946101,0.613516958,4.120303576,4.893416995,3.576659343,3.558373636,1.175547611,3.522278031,0.271135506,3.233330608,0.858530548,1.832667403,3.253887553,3.682819255,0.181775382,4.7179275,0.818456334
1.314837637,1,0.113032642,3.049773636,2.501838387,1.641719781,4.404875243,4.858778107,0.407325655,0.090382234,4.617613631,1.342164468,1.667742328,3.145834337,3.792250926,3.053722867,4.045566967,4.941187198,0.630428195,1.091271893,3.105603641,1.365074319,2.05654398,2.962829024,0.914366363,4.371779197,4.909998263,4.837548816,0.037197398,4.432212705,3.994434045,3.712859899,2.791424274,2.61955584
0,0,1.763409684,1.845998671,1.999140532,4.15071555,4.042603939,3.143496933,4.953463596,0.918773973,2.870035393,3.633446784,0.324049358,4.490828787,1.621570353,2.800314382,4.617192475,1.891785757,4.821178455,1.18591124,2.178569563,1.49946275,4.805424068,1.675583562,2.400063301,2.292314141,3.617066451,4.222460539,2.436565447,1.154333868,2.368605793,2.619483035,0.570018192,1.08487546
1.512808572,1,3.359572363,4.301248429,0.37023751,2.400703648,3.817695217,2.26788574,2.466673717,3.612791679,3.32316566,1.234846337,4.429466758,4.189786798,4.824645046,0.888381063,0.326605478,2.868898438,2.175620461,0.328741188,3.286186502,3.535724973,3.049977947,2.997222932,3.579337106,1.609969138,1.611001687,1.127788056,4.596490893,4.224332601,2.452334965,1.301007842,3.630741864,4.103460072
1.513361469,1,4.944046866,2.997164531,3.803073699,0.769725008,3.446701013,4.176355,3.832278261,0.159803459,1.142945687,1.952210617,3.989470226,0.971975677,2.583769293,1.854494369,2.00109301,1.5722644,3.001175443,4.726311138,2.082788802,1.654187579,3.774704524,2.759492743,1.410175057,2.927861884,4.418861482,1.684829077,1.383382702,0.344218385,3.405693944,0.533804299,4.202096155,2.860606026
0,0,3.41564682,2.524402421,0.307058381,4.2412064,2.642396325,1.426964308,3.56444628,0.429664431,1.256340917,0.787071694,4.545208175,0.001331818,3.525998325,1.909313458,2.160943983,0.203579597,3.435218348,4.026913225,2.530259981,0.920410581,4.256596137,4.361346357,3.340323579,0.454349212,1.604855533,3.615798986,3.210004819,1.763795456,2.496595163,3.676439608,2.601374191,4.045150828
1.30587617,1,3.003347633,0.095799563,1.246573748,0.440130788,1.268247637,3.799925695,2.199329496,2.73900588,4.024942153,2.691581538,4.892417988,1.03081561,4.619619939,0.520718089,0.662570181,3.116072068,2.433300125,4.820640898,3.677818165,1.156385638,3.247812606,0.808169486,0.14246556,4.338131139,0.808344143,3.945273192,0.424192452,1.201984029,0.895291325,4.312141112,1.938791295,2.882337844
0,0,3.411482976,1.675701454,4.600370406,3.681343285,1.816637161,0.840549119,2.618448798,1.049834093,2.236654329,3.318909073,4.838903468,0.061415206,4.180445618,3.385251064,3.983184913,2.380783114,3.953003758,3.260322575,2.733294353,2.58030109,0.581567189,2.517784226,1.512179645,2.232586683,4.601199046,4.732594512,2.9662491,1.696460602,3.999425576,2.541240085,1.189031992,3.775278775
0,0,4.729276722,3.968704103,3.690842046,4.388460822,2.961509651,2.659903422,0.889623245,2.441928778,1.7341631,3.352147797,2.879205416,3.066781899,1.25345655,3.124413591,2.515732642,2.925027488,3.855366272,3.202801893,3.363051012,0.084761113,4.487133531,4.374169337,1.543897845,2.182022338,4.581336694,2.959988458,1.505196213,4.697813396,4.530775639,2.730400953,2.254776187,4.742830504
1.489675307,1,0.631965211,2.825253533,0.898389771,0.469122075,0.564048725,4.623493655,0.431788809,3.138728941,2.180152556,0.22149578,4.861245617,3.231387946,3.012311921,3.585126304,4.797528112,4.320584852,1.785771534,1.757924511,2.839457102,4.254445474,0.846147318,3.177644549,1.973658691,2.112915238,4.135440348,4.625272519,3.567061939,3.114574021,2.970195714,3.18805921,0.927940261,4.89298673
1.386733465,1,2.274572801,2.150955471,3.498719508,0.156740354,1.74504101,1.510959568,1.070021497,4.600118951,2.691088957,4.447366938,0.886172954,2.033784512,3.897174348,0.231508026,4.876736357,4.519406336,3.207318005,2.898892587,3.837238437,0.793905272,1.356408558,0.334616433,0.425758264,3.711879917,0.556453194,2.565760932,1.049195478,1.729244108,1.648392742,0.804707602,0.980899904,1.880475807
0,0,0.490501744,2.937664542,1.020142008,4.684299093,4.230651775,0.88046653,3.348441679,4.735664958,0.417245641,2.926475437,0.763269153,4.992680063,4.910042552,4.29543599,2.240968906,2.376902517,2.178058552,4.572947876,0.211177443,0.560469536,1.009758824,4.484521193,0.494361271,0.8516929,1.710727754,2.29815101,3.475644544,1.939970391,4.341273629,1.754964298,3.660749158,0.048798905
1.595564656,1,2.320333675,4.659541751,3.748964696,3.933138315,2.910678445,4.964981365,4.303030075,0.178987333,1.450769279,0.225889592,3.155101997,3.293359958,2.70746706,0.110859893,1.29684825,1.068099469,1.53601026,2.507424374,3.519317177,4.067912673,3.895782392,0.873054382,3.362062397,4.507178649,2.44398434,4.998646986,3.193514939,4.025323944,0.632067362,4.69576819,1.918655396,3.262944336
1.383096151,1,1.049589606,0.605768124,1.248674228,0.672726476,0.757306804,2.415293511,2.332668199,3.682525588,2.936190055,1.65656932,2.13842892,0.20870712,1.423201184,1.509502319,0.341576234,2.367559407,1.492485274,2.360531829,0.853846402,3.898836523,4.989854377,3.132183152,0.598113082,1.641649144,4.164313645,4.809719361,0.707776204,1.580582475,0.577174933,2.596376541,1.977866073,3.284628707
0,0,3.267286434,3.048047936,1.567925873,1.977197827,1.368874713,0.513057406,0.366264229,3.357854147,3.414929939,4.521987496,1.119723848,1.778241833,0.848913278,4.39532788,1.577524791,2.172265595,2.976330602,0.707238802,4.291519775,3.473096261,1.999461256,4.065099476,4.055851566,2.685154964,0.399552445,4.617272746,3.602687336,0.870653883,0.07045424,0.562533828,3.516240137,4.563602485
0,0,0.864235884,2.200736815,1.463303877,0.612538383,0.713901398,2.461054839,0.039870257,2.386671084,2.208786314,4.163926631,2.749659687,3.172401689,4.18906878,1.226663951,1.379179463,4.087816793,0.846436094,4.849404299,1.314731145,0.521315045,2.286826944,1.414436118,2.080682392,0.075437607,2.477080582,4.574360966,0.012336231,4.239803804,3.814601408,3.081638754,0.03224278,0.153770188
1.442993506,1,1.254848205,4.291046766,2.158986462,3.857695815,1.83282894,3.541707787,1.167025591,1.40556785,3.793333029,0.506019275,1.982322863,1.379865185,3.340714014,2.469389504,0.755378413,1.129144598,2.094555145,3.932323548,2.450027029,4.381960012,1.250130091,1.09864509,2.653203146,0.360387538,2.083304594,4.071734134,4.66266619,4.767073498,2.652975947,0.022210434,1.737482301,0.8713046
0,0,2.513105028,3.292364777,0.032752338,3.155847569,1.424093773,0.22317154,1.272168754,2.584198999,2.330672163,4.073223062,2.001691417,1.470654659,3.379275996,0.35424251,4.23730211,1.626746483,0.078114928,1.901753687,3.581984056,2.988510288,0.773521387,4.259375087,3.863494175,2.828547736,4.251471311,4.096417462,3.890237934,1.126687114,3.22707894,0.305667752,4.502237627,1.456044691
1.393321661,1,2.60752362,2.980662119,0.843714546,4.120873506,1.88279666,1.815473131,2.40561015,0.214000002,2.240406506,1.255806435,1.338725626,2.196332606,3.633385535,2.03624263,1.103802905,1.841551508,4.88602017,4.226574061,1.583965596,4.520099879,4.895281836,2.794036136,0.106839726,3.176351087,4.122778809,4.776419251,0.109401795,3.231552471,2.305981491,3.084907288,0.42199503,1.132407636
1.432681338,1,1.607012944,3.837852789,1.697345634,2.387581515,4.377321093,3.166747084,0.325439124,2.909528238,2.270233002,4.954247817,0.687787933,3.436647748,4.140243561,1.891483994,3.058017593,0.056706662,1.481666108,3.780937776,3.360957807,4.955514822,2.476908107,4.959156118,0.92385977,4.066966693,1.099186255,3.71285473,0.032402209,1.249675157,2.13558652,4.06276551,4.19065214,0.687617482
0,0,1.542135765,4.872131118,3.454676141,3.959910331,2.888745751,3.959248128,3.148945436,4.593005272,3.361560912,4.360340411,4.613745142,0.942792818,4.493633905,3.37501557,3.434927335,3.272226517,2.826715966,4.365977935,3.376001578,3.050714357,4.198834237,4.705145119,0.796952685,0.193961763,2.486120501,3.134990161,4.971127847,1.586778943,2.367246785,4.159320032,2.044339369,2.401693065
0,0,2.048525148,4.429364352,4.47969833,1.068224169,2.608880348,3.510521561,4.123116144,0.762274525,2.525552553,2.625080841,2.188131576,3.043656757,2.681718667,0.243189554,2.88522308,0.354074123,2.762610528,2.737567632,4.410124182,0.222677269,2.62074154,0.528502612,4.797911387,4.245928326,3.372003624,1.691070457,0.333777492,2.436815285,1.13050354,4.70879808,3.316012746,1.927311164
1.411130922,1,1.127382298,2.053533116,4.508493943,2.38796772,1.127604487,1.280064715,3.333064017,4.211061537,3.928761181,2.692969064,4.527869453,1.439318452,3.059308949,2.006338382,2.725769901,2.353356303,0.252455294,2.340477746,1.293722779,4.841636499,3.739195545,0.332332777,2.15137963,3.550096299,2.849321846,0.82006511,3.873516498,0.288573155,0.026373928,4.449249143,0.396526456,1.758728295
0,0,3.911668381,0.385131788,2.412027324,1.83616302,3.821113339,4.197883145,2.679866211,0.236068233,1.269965538,0.666519071,3.185817597,2.824973966,1.96255433,1.37701172,2.44273104,2.893795697,2.011357711,1.90784785,0.487907998,2.735125566,1.573444465,0.607563336,4.851880059,4.140585771,4.034448356,0.229607284,2.370194267,3.29645945,3.313485521,4.135326649,2.999213854,2.757119069
0,0,1.892009046,0.373416162,0.309960923,3.729264946,3.884940172,1.047746626,0.193972414,3.17674097,2.914889989,4.748910518,4.111862166,3.164381891,4.918631026,2.247537532,4.743108906,2.390011395,2.307685083,0.251459695,0.394238502,3.787971428,3.236881207,2.931968028,4.784823438,0.953459149,0.058293545,3.669698009,3.229792618,0.844535782,0.374051319,2.323321185,0.069784903,3.966252106
0,0,3.197317713,1.163721113,1.699674951,1.34872066,1.292484185,2.306727733,1.017524016,4.985203406,1.713606796,4.374539539,4.757043904,0.649871096,2.122417739,1.086507553,1.589069209,0.031297278,2.960696453,2.532459321,3.022749005,4.393393936,3.195615121,4.586709427,1.469444906,3.337842783,3.076512428,1.970857096,0.81820564,2.680456519,4.623479987,3.809552381,3.921640918,3.865355164
1.50139503,1,1.662469699,0.344527244,4.568212507,0.249449513,1.274478686,1.518300824,0.27487814,4.149017221,2.190350495,0.100152339,1.250079984,2.712249467,4.575540957,0.115521771,4.244404198,4.599129013,3.270666404,4.825495973,4.748512494,3.777294843,0.30672027,3.174270722,2.218251091,2.739540309,1.420379141,2.26674962,2.565247657,1.096931917,3.98461896,0.873505913,3.428748124,4.199220638
1.3968087,1,4.5113463,0.417894244,3.199842823,2.325259425,1.404195528,0.359176136,1.790643626,4.846644416,2.237972085,3.24942471,1.743618579,2.642016969,2.249016291,3.403391478,4.957482479,4.827480372,1.543167983,0.98128002,4.251225511,2.738027204,4.391792706,4.925473913,0.174146086,1.894291829,2.483989276,4.111156433,2.850976225,3.400952158,4.480353652,1.865462662,3.527293623,3.792404956
0,0,1.203126252,2.566749907,1.272929269,0.112630494,4.35249787,3.315737129,4.436708398,4.698034163,2.171453727,2.648349706,1.581983313,3.473268723,4.780491536,3.398877938,4.069271089,4.468559771,4.374709644,0.349946559,3.841144657,2.322096461,4.769120255,2.355666688,0.245533401,0.567134783,1.071332842,3.96298436,1.176727226,4.611890508,1.975640286,2.624843108,1.940917204,3.593772572
1.536616734,1,4.624281243,3.342472383,2.419033249,3.947965296,0.039375662,4.533250576,0.723503503,3.791890081,0.023582698,0.817818718,0.147748293,1.627448049,4.230928499,3.901959025,2.404967373,1.948857361,2.070140319,4.318325048,2.19840226,4.852008011,3.529107956,4.394573401,0.768971513,1.550153398,4.181704213,1.453995656,4.147666699,4.445983454,0.691801709,3.508580452,0.779232626,0.516479043
0,0,4.787781203,0.059248994,1.02072771,0.840078711,4.445589285,1.529731597,4.567364987,4.965757254,0.197272496,1.34894734,0.103074086,1.127129984,4.236650442,2.856622467,0.781268483,1.005061539,3.33166588,1.533918045,1.668828626,1.642718044,1.521653007,1.209406504,1.140079362,1.13516143,2.480433442,3.419327077,4.374266942,0.999858109,1.948168297,2.737549545,1.224658407,3.063837701
0,0,1.370549973,1.917728102,2.07289759,1.091574404,2.453374468,2.507814334,1.273391695,2.190910985,0.680295371,3.364161948,2.693051982,2.885236768,1.220223177,2.393710628,0.785785514,0.598514402,3.954560172,1.985862769,2.489243356,1.602630103,1.884279753,1.992848353,3.638643868,2.382925378,3.261222998,3.045942659,3.600096972,4.23688466,0.623055019,4.869144161,1.047098189,0.240875191
0,0,4.410902245,0.421134052,0.541701877,1.113851678,4.21289707,1.325146549,0.013500401,3.965359881,0.25524048,3.050927675,0.511499682,1.23286558,1.991733622,4.05367372,3.565716704,3.789984099,4.788101358,3.777191664,4.788105927,1.380485653,3.369607391,4.35933308,0.342639538,2.546351832,1.154399395,3.987145555,1.706243065,0.155185309,4.402777086,3.731315201,1.976539562,4.892440215
1.528800512,1,3.93799917,1.404108707,0.13059235,4.574165102,3.139586483,2.186046499,0.157168493,0.519379692,4.168947445,2.309443448,3.469476801,4.068218373,1.501398926,1.533740955,2.907026268,3.600895754,0.216366124,1.171106782,2.535632306,1.199198353,2.119347831,4.978418097,4.744957681,3.585287117,2.361230036,3.986427174,0.169633503,2.776732138,4.322480689,2.032107424,3.642201951,0.060273419
1.341989614,1,1.329632558,3.663021224,1.252255095,1.169201837,1.166418511,0.201084346,2.644880303,1.776321303,3.222392314,1.619475461,4.242138852,2.001895921,1.063566221,3.094949703,1.983975239,1.165118258,1.072907812,0.090937379,1.475991986,3.753299511,1.91468823,1.861104984,0.062184598,1.66075937,0.409357809,2.267445784,1.592870763,4.61743595,2.762983876,1.524555929,0.242629464,0.183565199
1.444270953,1,3.737629612,1.778281072,1.335889352,4.403687603,3.693504203,4.726549435,2.082401993,0.490899384,2.021899892,0.539360163,2.345264164,3.536449741,4.966781163,3.820479673,1.926095981,0.952785152,2.075311953,3.184207151,0.400703538,0.194342087,0.123303398,4.258365201,0.907318946,1.737660542,4.695956918,1.293631345,4.023912676,3.327490787,3.452418027,4.868646308,3.058991644,0.986228335
1.565237736,1,4.579155903,3.088351362,0.795584732,1.783040596,3.085758887,0.499713202,4.279822573,0.620729379,2.597952804,0.985134676,0.573869223,1.930851775,4.798296084,2.696269997,3.427591903,4.633071264,1.223706282,0.500906756,2.132345959,2.827409112,2.202802357,2.111290185,3.902707518,4.674743856,1.833120799,1.860075806,3.791620861,0.407724835,4.070009238,3.951385255,1.110193009,2.615588735
0,0,1.591319873,2.712792753,3.467328669,0.239458772,4.790188316,4.834322289,0.626604664,1.824274641,1.811395817,3.762746702,4.221938805,1.366925194,4.513424604,0.179187035,2.332113207,2.968045914,3.269604494,3.187065075,2.439103426,2.831773464,3.96502124,4.187582665,3.611061749,1.119410611,0.397388179,3.247774642,3.505063695,2.599896892,4.253488251,4.639862678,0.391883684,1.873933899
1.454076466,1,0.87992097,0.590172009,3.009012476,3.640931672,2.698767371,3.686944061,4.903013332,1.382969583,3.507556163,2.90493167,4.905958986,1.622159019,4.771727402,0.225026042,0.307514911,0.584882434,1.651736617,3.450190633,2.512306246,4.585258869,1.106590101,0.594825697,2.589085485,2.854099585,2.74658545,3.198803483,1.301541602,2.519399279,0.387815809,1.129540032,3.433011685,1.976778977
1.509087302,1,2.938951593,2.052361762,0.99989104,1.395225169,3.781654356,2.318530272,3.168521276,1.244045878,3.26500341,2.348926642,2.305095242,2.049198668,3.786754787,0.496836052,4.428588777,3.88615866,1.893223469,1.847510121,2.16920049,3.836501805,3.897121936,2.318531982,3.446749446,4.647440049,2.081311124,3.764524731,0.11271734,4.256067806,0.597778729,0.679382701,1.631563211,4.4123664
1.451654749,1,2.555463519,2.954913551,4.862967175,2.688735198,2.343283921,2.173044912,1.089598095,3.415008293,4.628253646,1.360987631,0.110400512,3.085673371,0.159310651,4.443175604,1.463394534,0.249174653,1.08485286,0.55349881,3.00639771,0.937460871,4.163857097,2.158822854,3.661348635,0.946925789,0.99267781,1.241816361,0.060470787,2.223393146,2.760417306,2.112837862,3.335770421,1.409298862
1.449851157,1,4.450521476,4.081118247,3.699443577,3.802490747,2.201790804,2.95232359,0.320681608,1.501814261,1.722371985,0.713723751,3.556890356,0.558473265,4.546137588,4.368833538,4.862806155,2.700154911,3.19275791,4.96482959,2.711746744,2.313341087,0.103048164,0.286522695,3.600744293,2.565980763,2.74777075,0.036177651,3.041200084,4.634500884,3.262074399,3.416935016,2.460151485,0.127193505
0,0,0.342971866,3.798390231,0.20918318,3.165728769,4.556030078,3.5885057,4.050245753,4.841499565,2.135932771,3.968885186,4.022000468,0.039847492,2.41305232,0.08585324,3.687106849,1.462742173,0.215896304,3.08526645,3.004285811,4.789008457,1.716670409,3.31741551,0.105537013,1.506947451,1.609481274,4.096228994,2.731659797,1.986604589,1.293703571,2.965041511,0.034988696,4.304834213
0,0,2.81857929,2.379719439,1.57156676,0.242921223,3.86811562,0.179141158,2.444145731,2.393857742,2.537392958,2.60088888,1.50309237,2.294702817,2.226555341,3.372681172,1.553766221,0.94629171,0.859849852,0.029653028,4.824123429,0.618473819,1.570297604,1.177050223,1.738957039,1.141744236,4.09097785,1.923203829,3.917220478,1.863580113,2.092973871,3.543794286,4.949574864,3.41119319
1.458882576,1,4.289581467,2.392277071,0.236704092,2.830645208,1.165110088,3.90587619,0.718647715,2.775532304,2.013631506,2.510149129,4.385683566,4.308510727,2.609522172,3.694147535,3.110407861,2.987171535,3.169177796,1.828291326,3.010608631,1.902986578,0.896603613,1.612254078,1.191283031,4.997840487,3.762321955,3.635104624,0.921145605,4.372152514,3.62647506,1.996260354,1.63312826,1.773368918
1.450764294,1,0.859691451,3.740572851,3.858789062,2.394536888,4.150050468,2.831660048,4.640390663,1.955031338,1.822719407,0.523942192,0.597959973,1.286866824,1.586331827,2.186081803,1.197913033,4.279384486,1.50644349,1.053921778,4.409618073,2.199125136,2.908645351,4.677542394,0.838005283,4.616005445,0.854272284,4.686804682,1.200128531,2.47552885,4.250228825,1.57814915,0.270731127,3.077416163
0,0,2.870676934,0.907070558,0.864497862,4.384339022,3.251565274,2.595746058,3.445377027,3.27855907,3.589377745,3.917078442,3.318054581,0.449804884,1.887286362,3.367857023,1.157764728,0.704623553,4.266691197,3.646566929,1.643537338,0.401212325,3.724955432,3.560394291,2.194748244,1.046296016,4.424894277,4.703626547,1.237305336,3.012772175,3.17974392,0.252271143,2.932491561,2.954156554
1.405410435,1,1.914058458,4.500571634,3.409839175,4.209741015,4.353515725,2.559071445,0.457707777,3.81649266,2.84380604,2.588042806,4.76965207,3.687254018,2.074054851,4.604550633,3.097436449,2.773368716,0.348934607,4.132309863,0.33189278,2.147785477,4.191735128,1.70472438,0.952014732,4.265036179,0.321375816,1.774423879,2.707253123,1.04517457,4.97125481,1.431614741,4.37490838,1.84758655
0,0,1.950272149,1.109183785,1.318680588,4.293792073,0.093397886,3.590134904,0.879097122,1.842315195,4.197678728,4.193965887,4.967788182,3.278928599,1.488797594,0.192855315,2.806108818,3.405563335,4.223401697,4.828223651,4.688442422,3.060170065,4.588377193,3.726798281,2.243288635,0.504904201,1.910190714,0.812158919,1.761485623,3.280710488,2.027893933,3.893891047,0.539009087,4.758001648
